"State","Type","Name","Age","Gender","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","PetID","AdoptionSpeed","BreedName_primary","BreedName_secondary","Primary_Color","Second_color","Third_Color","StateName"
41401,"Cat","Unknown",12,"Female","Medium","Short","No","No","No","Healthy",4,0,"64c2d97a4",1,"Domestic Short Hair",NA,"Yellow",NA,NA,"Kuala Lumpur"
41401,"Cat","Simba",1,"Male","Small","Short","No","Yes","No","Healthy",1,0,"4b31d7b1e",4,"Domestic Short Hair",NA,"Gray","White",NA,"Kuala Lumpur"
41401,"Cat","Mocha",1,"Female","Small","Short","No","Yes","No","Healthy",1,20,"1835a56bd",4,"Domestic Short Hair",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Dog","Fifa",2,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"3759a1d40",2,"Mixed Breed",NA,"Cream","White",NA,"Kuala Lumpur"
41401,"Dog","Unknown",96,"Male","Large","Long","Yes","Yes","No","Healthy",1,0,"d1962ab4f",4,"Golden Retriever",NA,"Golden",NA,NA,"Kuala Lumpur"
41401,"Dog","Shilee",2,"Female","Large","Short","No","No","Yes","Healthy",1,0,"d3a92c453",1,"Mixed Breed","Mixed Breed","Brown","Golden","Yellow","Kuala Lumpur"
41401,"Dog","Unknown",3,"Male","Medium","Short","No","No","No","Healthy",1,0,"fe7e662c5",3,"Rottweiler","Mixed Breed","Black",NA,NA,"Kuala Lumpur"
41401,"Cat","Winky",4,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"e9a47ac7a",1,"Domestic Medium Hair",NA,"Black",NA,NA,"Kuala Lumpur"
41401,"Cat","Paris",12,"Female","Medium","Medium","No","No","No","Healthy",1,0,"7238228b5",2,"Domestic Short Hair",NA,"Golden","White",NA,"Kuala Lumpur"
41401,"Cat","Nicholas Moo",4,"Male","Medium","Short","No","No","No","Healthy",1,0,"7199d2d4c",1,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Cat","Tenth, Belang, Togel",6,"Mixed","Medium","Medium","Yes","Yes","No","Healthy",3,0,"231ad764f",4,"Domestic Medium Hair",NA,"Black","Brown",NA,"Kuala Lumpur"
41401,"Dog","Sundae",17,"Male","Medium","Short","Yes","Yes","No","Healthy",1,155,"ba8ead296",4,"Shih Tzu",NA,"White",NA,NA,"Kuala Lumpur"
41401,"Cat","Duchess",4,"Female","Small","Short","Not Sure","Yes","No","Healthy",1,0,"2bf834f39",2,"Domestic Short Hair",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Dog","Mcky",3,"Male","Medium","Medium","No","No","No","Healthy",1,0,"b25ad3ff0",1,"Mixed Breed",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Dog","Potato",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"e50570999",3,"Mixed Breed",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Cat","4 Kittens Open For Adoption (no Name)",2,"Mixed","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",4,0,"33715275e",2,"Domestic Medium Hair",NA,"Black","Yellow","White","Kuala Lumpur"
41401,"Cat","Angel",12,"Female","Large","Medium","Yes","Yes","Yes","Healthy",1,0,"34dd3cb69",2,"Oriental Short Hair",NA,"Gray","White",NA,"Kuala Lumpur"
41401,"Cat","Opi",10,"Female","Small","Short","Yes","Yes","No","Healthy",1,0,"868fb91f3",4,"Domestic Short Hair",NA,"Brown","Golden","White","Kuala Lumpur"
41401,"Cat","Egg Tart",2,"Female","Small","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,"850875906",1,"Domestic Long Hair",NA,"Gray","White",NA,"Kuala Lumpur"
41401,"Cat","Odie",1,"Male","Medium","Short","No","No","No","Healthy",1,0,"9e4e77074",2,"Domestic Short Hair",NA,"Golden","Yellow","White","Kuala Lumpur"
41401,"Cat","Larry",27,"Male","Medium","Long","Yes","Yes","Yes","Healthy",1,0,"0822db812",4,"Tabby",NA,"Golden","Yellow","White","Kuala Lumpur"
41401,"Dog","Unknown",12,"Male","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"7a54b760e",2,"Terrier","Mixed Breed","Black",NA,NA,"Kuala Lumpur"
41401,"Dog","Unknown",2,"Male","Large","Medium","Not Sure","Yes","Not Sure","Healthy",1,0,"eda415d15",1,"Labrador Retriever","Mixed Breed","Black",NA,NA,"Kuala Lumpur"
41401,"Dog","Ah Boy",4,"Male","Small","Short","Yes","Yes","Not Sure","Healthy",1,0,"618bb4def",4,"Mixed Breed","Mixed Breed","Yellow",NA,NA,"Kuala Lumpur"
41401,"Dog","Bobby",60,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"0f1424059",1,"Schnauzer",NA,"Gray",NA,NA,"Kuala Lumpur"
41401,"Dog","Save Me Or I'll Die #9",12,"Male","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"13b807376",2,"Mixed Breed","Spitz","Brown","Cream",NA,"Kuala Lumpur"
41401,"Cat","Abg Long",12,"Male","Medium","Short","No","Yes","No","Minor Injury",1,0,"26a07719d",0,"American Shorthair","Siamese","Gray","White",NA,"Kuala Lumpur"
41401,"Cat","Happy",24,"Male","Medium","Short","Yes","Yes","No","Healthy",2,0,"d380185bc",2,"Domestic Short Hair",NA,"Gray","White",NA,"Kuala Lumpur"
41401,"Dog","MJ",42,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"bb170fd98",3,"Mixed Breed",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Cat","Fluffy",5,"Female","Small","Medium","Yes","Yes","No","Healthy",1,0,"243aaaf6c",2,"Domestic Medium Hair","Calico","White",NA,NA,"Kuala Lumpur"
41401,"Cat","Hewey",3,"Female","Small","Short","No","Yes","No","Healthy",1,0,"34872e9a7",2,"Domestic Short Hair",NA,"Brown","Yellow","White","Kuala Lumpur"
41401,"Cat","Whity And Fatty",4,"Female","Medium","Medium","No","Yes","No","Healthy",2,0,"f35a5dd35",3,"Domestic Medium Hair",NA,"Golden","White",NA,"Kuala Lumpur"
41401,"Dog","Boo",60,"Male","Medium","Medium","Yes","Not Sure","Not Sure","Healthy",1,0,"7ed568ab9",4,"Schnauzer",NA,"Black","Gray","White","Kuala Lumpur"
41401,"Cat","Wally",60,"Male","Large","Short","Yes","Yes","Yes","Healthy",1,0,"81b5f684a",4,"Domestic Short Hair",NA,"Yellow",NA,NA,"Kuala Lumpur"
41401,"Dog","Bobo",108,"Female","Large","Medium","Not Sure","Not Sure","Not Sure","Minor Injury",1,0,"b9f58834b",4,"Rottweiler",NA,"Black",NA,NA,"Kuala Lumpur"
41401,"Cat","Four Kittens",2,"Mixed","Medium","Medium","No","No","No","Healthy",4,0,"726488db4",3,"Domestic Short Hair","Domestic Medium Hair","Black","White",NA,"Kuala Lumpur"
41401,"Dog","CUTE PUPS",2,"Mixed","Medium","Short","Yes","Yes","No","Healthy",4,0,"8dd958339",2,"Mixed Breed",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Cat","Geebell",2,"Female","Large","Long","Yes","Yes","Yes","Healthy",1,80,"93c16b08b",3,"Domestic Long Hair",NA,"Black","Gray","White","Kuala Lumpur"
41401,"Cat","Berry",3,"Male","Small","Short","Yes","Yes","Not Sure","Healthy",1,0,"283ce4b9b",2,"Domestic Short Hair",NA,"Black","Gray",NA,"Kuala Lumpur"
41401,"Cat","Dearkitty",3,"Mixed","Medium","Medium","No","No","No","Healthy",4,0,"d9dcad5b4",2,"Domestic Long Hair","Domestic Short Hair","Yellow","Cream","White","Kuala Lumpur"
41401,"Dog","Rottweiler Mixed",2,"Mixed","Large","Short","Not Sure","Not Sure","Not Sure","Healthy",7,0,"8071fcc9c",1,"Mixed Breed",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Cat","Smokey Sam",7,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,50,"9ed224982",2,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Dog","Puppies For Adoption :)",2,"Female","Medium","Short","No","No","No","Healthy",3,0,"e58225b2e",2,"Mixed Breed",NA,"Cream","White",NA,"Kuala Lumpur"
41401,"Dog","Webbly",2,"Female","Medium","Medium","Yes","Yes","Not Sure","Healthy",1,250,"897fde926",2,"Terrier","Dachshund","Cream",NA,NA,"Kuala Lumpur"
41401,"Dog","SIGG Plus",1,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"09b5921e9",3,"Mixed Breed",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Cat","Sid And Polly",84,"Mixed","Medium","Medium","Yes","Yes","Yes","Healthy",2,0,"3970cb015",3,"Domestic Medium Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Cat","Inky",2,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"823d5bd7e",2,"Domestic Short Hair",NA,"Black",NA,NA,"Kuala Lumpur"
41401,"Cat","Onyx",4,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"b43e7b1fe",3,"Domestic Short Hair","Abyssinian","Black",NA,NA,"Kuala Lumpur"
41401,"Cat","Timmy",4,"Male","Small","Medium","Yes","Yes","No","Healthy",1,0,"b319a0cd7",2,"Tabby","Domestic Medium Hair","Black","Yellow","White","Kuala Lumpur"
41401,"Dog","Taeya",5,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"1f7c7c248",4,"Mixed Breed","Mixed Breed","Brown","White",NA,"Kuala Lumpur"
41401,"Dog","Bear",2,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"8b693ca84",1,"Mixed Breed",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Cat","Unknown",1,"Female","Small","Short","No","No","No","Healthy",3,0,"5096467b6",4,"Domestic Short Hair",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Dog","Labrador Mix",84,"Female","Large","Short","Yes","Yes","Yes","Healthy",1,0,"14155e8c0",4,"Labrador Retriever",NA,"Brown","Cream",NA,"Kuala Lumpur"
41401,"Dog","Muffy",4,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"6c692e208",3,"Terrier","Mixed Breed","Black","Brown","White","Kuala Lumpur"
41401,"Cat","Snowman White",14,"Male","Large","Medium","No","No","No","Healthy",1,0,"9cd08bb2c",3,"Domestic Medium Hair",NA,"Black","Cream","White","Kuala Lumpur"
41401,"Cat","Small",2,"Female","Small","Short","No","No","No","Healthy",1,0,"b22e78544",2,"Domestic Short Hair",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Cat","Matta",3,"Female","Medium","Short","No","No","No","Healthy",1,0,"4158fbb67",3,"Persian","Bengal","Black","Yellow","White","Kuala Lumpur"
41401,"Dog","Mink",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"d8be7f8b0",2,"Mixed Breed",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Cat","Bee Wee",12,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"443682c9f",4,"Tuxedo",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Cat","Sweet Sisters",1,"Female","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",2,0,"a16ab2da0",1,"Domestic Short Hair",NA,"Black","Brown","Gray","Kuala Lumpur"
41401,"Cat","Nana",12,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"3264fe773",2,"Domestic Medium Hair",NA,"Black","Yellow","White","Kuala Lumpur"
41401,"Dog","Bambi",12,"Female","Medium","Medium","No","No","No","Minor Injury",1,0,"d08d2829f",4,"Mixed Breed",NA,"Golden","Cream",NA,"Kuala Lumpur"
41401,"Cat","Unknown",5,"Female","Medium","Medium","No","No","No","Healthy",1,0,"09c629b05",1,"Domestic Medium Hair",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Dog","Goodie",2,"Mixed","Large","Short","Yes","Yes","Not Sure","Healthy",2,0,"31893804f",4,"Mixed Breed",NA,"Black","Brown","Cream","Kuala Lumpur"
41401,"Dog","Baby",1,"Female","Medium","Short","No","Yes","No","Healthy",2,0,"7a875ef01",4,"German Shepherd Dog",NA,"Black","Brown",NA,"Kuala Lumpur"
41401,"Cat","Unknown",1,"Mixed","Medium","Short","No","Yes","No","Healthy",3,0,"6dd91ba4d",1,"Domestic Short Hair",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Cat","8",4,"Mixed","Small","Short","No","No","No","Healthy",3,0,"9115f86cb",4,"Domestic Short Hair",NA,"Black","Gray","White","Kuala Lumpur"
41401,"Dog","Yin Yang Boy",1,"Male","Medium","Medium","No","No","No","Healthy",1,0,"f6e45accc",1,"Mixed Breed",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Cat","Abyssinian LONG Hair Mix, 2 Month Female",2,"Female","Medium","Long","No","No","No","Healthy",1,0,"45408f88d",3,"Abyssinian","Domestic Long Hair","Black","Gray","White","Kuala Lumpur"
41401,"Cat","Unknown",3,"Mixed","Medium","Medium","No","No","No","Healthy",5,0,"87f206cea",1,"Persian","Domestic Short Hair","Yellow","Gray","White","Kuala Lumpur"
41401,"Dog","Boy",84,"Male","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"c37cd2095",1,"Labrador Retriever",NA,"Cream",NA,NA,"Kuala Lumpur"
41401,"Cat","Gaga's Kittens",2,"Mixed","Small","Short","No","No","No","Healthy",4,0,"97cd20357",1,"Domestic Short Hair",NA,"Cream","White",NA,"Kuala Lumpur"
41401,"Dog","Chi-jaja",2,"Female","Small","Short","No","Yes","No","Healthy",1,0,"029641a1a",2,"Mixed Breed",NA,"Black","Brown",NA,"Kuala Lumpur"
41401,"Dog","Eric",36,"Male","Large","Short","Yes","Yes","Yes","Healthy",1,0,"ed0185e39",2,"Mixed Breed",NA,"Black","Brown",NA,"Kuala Lumpur"
41401,"Cat","5 Kittens",3,"Mixed","Small","Short","No","No","Yes","Healthy",5,0,"8b2d9c8f5",4,"Domestic Short Hair",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Dog","Panda Pups",3,"Mixed","Medium","Short","Not Sure","Not Sure","No","Healthy",4,0,"d46a58371",1,"Shar Pei","Dalmatian","Black","Brown","White","Kuala Lumpur"
41401,"Dog","Unknown",18,"Male","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"d6a84a290",1,"German Shepherd Dog",NA,"Black","Brown","Golden","Kuala Lumpur"
41401,"Cat","Adorable Melody",40,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"1942485f8",4,"Domestic Short Hair",NA,"Black","Gray","White","Kuala Lumpur"
41401,"Cat","Monkey",10,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,50,"3e924d284",3,"Domestic Short Hair",NA,"Black","Golden","White","Kuala Lumpur"
41401,"Cat","Unknown",1,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"147a0fbd6",2,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Dog","Emma N Ella",2,"Female","Medium","Short","No","No","No","Healthy",2,0,"6ce342cfe",1,"Mixed Breed",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Dog","Pasta",48,"Male","Large","Short","Yes","Yes","Yes","Healthy",1,250,"ba2d4e877",2,"Labrador Retriever",NA,"Cream",NA,NA,"Kuala Lumpur"
41401,"Dog","Browny, Whitney, Pony",3,"Mixed","Small","Short","No","No","No","Healthy",3,0,"20f05426f",4,"Mixed Breed",NA,"Brown","Cream","White","Kuala Lumpur"
41401,"Dog","8 Beautiful Puppies & Mommy",1,"Mixed","Medium","Medium","No","No","No","Healthy",8,0,"e9ec4d543",4,"Mixed Breed",NA,"Black","Brown","Cream","Kuala Lumpur"
41401,"Cat","Jin Bok",18,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"51372ce91",4,"Domestic Short Hair",NA,"Yellow",NA,NA,"Kuala Lumpur"
41401,"Cat","Grumpy",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"8bd82188f",1,"American Shorthair",NA,"Black","Brown","Cream","Kuala Lumpur"
41401,"Dog","Travis",4,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,200,"c3eefdcd8",3,"Mixed Breed",NA,"Black","Gray","White","Kuala Lumpur"
41401,"Cat","Batgirl",10,"Female","Small","Short","Yes","Yes","Yes","Healthy",1,0,"8c89e09ae",2,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Dog","Jingle",8,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"31b7a54b6",4,"Mixed Breed",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Cat","Mex",3,"Female","Small","Short","Yes","Yes","No","Healthy",1,0,"41ee53918",2,"Tabby",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Cat","Fatty",5,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"7d6cd8ac7",2,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Dog","Toby And Norton",24,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",2,0,"bf2f22377",4,"Mixed Breed","Mixed Breed","Black","White",NA,"Kuala Lumpur"
41401,"Dog","Julie",48,"Female","Large","Long","Not Sure","Not Sure","No","Minor Injury",1,0,"18734d13e",1,"Husky",NA,"Gray","White",NA,"Kuala Lumpur"
41401,"Dog","Kay",6,"Female","Large","Medium","Yes","Yes","No","Healthy",1,499,"f5768c4e2",1,"Siberian Husky",NA,"Brown","Cream","White","Kuala Lumpur"
41401,"Dog","Oreo",12,"Male","Small","Medium","Yes","Yes","Yes","Healthy",1,0,"8f15fc3d8",1,"Shih Tzu",NA,"Brown","Cream","White","Kuala Lumpur"
41401,"Cat","3 Lil' Meowketeers - Monty, Mika & Mulan",4,"Mixed","Small","Short","Yes","Yes","No","Healthy",3,50,"e4aadf23c",4,"Domestic Short Hair",NA,"Black","Yellow","White","Kuala Lumpur"
41401,"Dog","Cocker",96,"Female","Medium","Medium","Yes","Not Sure","Not Sure","Healthy",1,50,"906308870",4,"English Cocker Spaniel",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Cat","Mum & 3 Kittens URGENTLY Need Home",1,"Mixed","Medium","Short","No","No","No","Healthy",4,0,"de1a20009",2,"Domestic Short Hair","Domestic Short Hair","Black","White",NA,"Kuala Lumpur"
41401,"Dog","Molly",2,"Mixed","Medium","Short","No","Yes","No","Healthy",2,0,"716167b76",4,"Mixed Breed",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Dog","Unknown",1,"Male","Small","Short","No","No","Not Sure","Healthy",1,0,"8cf93cab0",4,"Mixed Breed",NA,"Golden",NA,NA,"Kuala Lumpur"
41401,"Dog","Mixed Puppies",4,"Female","Medium","Short","Not Sure","Yes","Not Sure","Healthy",4,0,"e4e5ea1d2",3,"Spitz","Mixed Breed","Black","Brown","White","Kuala Lumpur"
41401,"Dog","Ponyo",2,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"400a15912",3,"Terrier","Mixed Breed","Black","Brown",NA,"Kuala Lumpur"
41401,"Dog","Hazel",7,"Female","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,"44d722701",4,"Mixed Breed",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Cat","Ginger",4,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"10eea956d",1,"Domestic Short Hair",NA,"Golden","White",NA,"Kuala Lumpur"
41401,"Cat","Miss Tiny",1,"Female","Small","Short","No","Yes","No","Healthy",1,0,"02f31f1ba",4,"Domestic Short Hair",NA,"Gray",NA,NA,"Kuala Lumpur"
41401,"Cat","White Long Hair With Golden Streaks",8,"Female","Medium","Long","Not Sure","Not Sure","No","Healthy",1,0,"ace3a3299",3,"Domestic Long Hair",NA,"Golden","Yellow","White","Kuala Lumpur"
41401,"Dog","Joe",24,"Male","Medium","Long","Not Sure","Not Sure","Yes","Healthy",1,0,"276f26435",1,"Border Collie",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Dog","Faith Faith",4,"Male","Medium","Short","Yes","Yes","No","Healthy",1,150,"f99149151",2,"Mixed Breed",NA,"Cream",NA,NA,"Kuala Lumpur"
41401,"Cat","Munchkin",0,"Male","Medium","Medium","No","No","No","Healthy",1,0,"80f8877f8",2,"Tabby",NA,"Cream","Gray","White","Kuala Lumpur"
41401,"Cat","Mojie",3,"Female","Small","Short","No","No","No","Healthy",1,0,"7362590d5",2,"Domestic Short Hair","Domestic Medium Hair","Brown","Yellow","White","Kuala Lumpur"
41401,"Cat","Salsa",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"db81bf77c",4,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Dog","Three Puppies For Adoption! (Pics!)",5,"Male","Medium","Short","No","Yes","Yes","Healthy",4,50,"e9e263ee2",4,"Mixed Breed",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Cat","Jingle",3,"Male","Small","Medium","Yes","Yes","Not Sure","Healthy",1,0,"e6a5867d8",0,"Domestic Medium Hair",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Cat","Sergei",48,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"9bfca7e65",3,"Domestic Medium Hair",NA,"Brown","White",NA,"Kuala Lumpur"
41401,"Cat","Summer",18,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"b41d5c9c4",4,"Domestic Short Hair",NA,"Yellow","White",NA,"Kuala Lumpur"
41401,"Cat","White Nose",4,"Male","Medium","Short","No","No","No","Healthy",1,0,"5f9a836f8",4,"American Shorthair",NA,"Gray","White",NA,"Kuala Lumpur"
41401,"Cat","Rescued Domestic Golden & Tabby Kitten",2,"Female","Medium","Short","No","No","No","Healthy",1,0,"dbcfcf50c",4,"Domestic Short Hair",NA,"Black","Brown","Golden","Kuala Lumpur"
41401,"Dog","Sha Sha",1,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"43cd2eb4e",3,"Mixed Breed",NA,"White",NA,NA,"Kuala Lumpur"
41401,"Dog","Shy / Ruby",30,"Female","Large","Long","Yes","Yes","Yes","Healthy",1,0,"d83aa1f02",0,"Siberian Husky","Golden Retriever","Black","Golden","Cream","Kuala Lumpur"
41401,"Cat","Ah Gray",2,"Male","Small","Medium","No","Yes","Not Sure","Healthy",1,0,"cd870fb18",2,"Domestic Short Hair",NA,"Black","Gray","White","Kuala Lumpur"
41401,"Dog","Emily",2,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"e73545fe5",2,"Mixed Breed","Mixed Breed","Black","Brown","White","Kuala Lumpur"
41401,"Cat","Snow & Poof",2,"Female","Small","Short","No","Yes","No","Healthy",1,0,"c8eef30bd",2,"Siamese","Tabby","Brown","Cream","White","Kuala Lumpur"
41401,"Dog","CJ",2,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"26fdc2915",4,"Mountain Dog",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Cat","Muezza & Marmalade",24,"Mixed","Medium","Short","No","Yes","No","Healthy",2,0,"34ed5aa64",1,"Calico","Tabby","Black","Brown","Golden","Kuala Lumpur"
41401,"Dog","Leonard",3,"Male","Medium","Short","No","No","No","Healthy",1,0,"c7402d13c",4,"Mixed Breed",NA,"Black",NA,NA,"Kuala Lumpur"
41401,"Cat","Missy",5,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"798ff640c",4,"Domestic Short Hair",NA,"Black","Golden","White","Kuala Lumpur"
41401,"Dog","Panda",3,"Female","Medium","Medium","No","No","No","Healthy",1,300,"d5bf5adaa",2,"Mixed Breed",NA,"White",NA,NA,"Kuala Lumpur"
41401,"Cat","Milly, Molly, Mandy",2,"Female","Small","Short","No","Yes","No","Healthy",3,0,"10337747f",2,"Domestic Short Hair",NA,"Brown","Cream",NA,"Kuala Lumpur"
41401,"Cat","Boi Boi",24,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"d5262ce2b",4,"Singapura",NA,"Golden",NA,NA,"Kuala Lumpur"
41401,"Dog","K-22 Little Tigress",24,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"2105b697d",2,"Mixed Breed",NA,"Black","Brown",NA,"Kuala Lumpur"
41401,"Dog","Horlicks",2,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"dcc0d8482",3,"Mixed Breed",NA,"Cream",NA,NA,"Kuala Lumpur"
41401,"Cat","Molly And Bradley",8,"Mixed","Medium","Medium","No","No","No","Healthy",2,0,"17d578acc",4,"Domestic Short Hair","Domestic Medium Hair","Black","Cream",NA,"Kuala Lumpur"
41401,"Dog","Nala",13,"Male","Medium","Short","No","No","No","Healthy",1,0,"d22eb6266",4,"Mixed Breed",NA,"Black","Yellow","White","Kuala Lumpur"
41401,"Cat","Kanye",4,"Male","Medium","Medium","No","No","No","Healthy",1,0,"251b3b086",4,"Domestic Short Hair",NA,"Black","Brown",NA,"Kuala Lumpur"
41401,"Cat","Putih,  Mickey",11,"Female","Medium","Medium","Not Sure","Not Sure","No","Healthy",1,250,"da56f7030",4,"American Shorthair","Domestic Medium Hair","Black","Gray","White","Kuala Lumpur"
41401,"Dog","Unknown",12,"Male","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"7595f467b",1,"Mixed Breed","Mixed Breed","Brown","White",NA,"Kuala Lumpur"
41401,"Cat","Oren & Comot",4,"Male","Small","Short","Yes","Yes","No","Healthy",2,40,"301e16ab9",4,"Domestic Short Hair",NA,"Black","Golden","White","Kuala Lumpur"
41401,"Cat","Baby Bambi",5,"Female","Small","Short","No","Yes","No","Healthy",1,0,"aff5fa8b4",1,"Domestic Short Hair",NA,"Black","Golden","Cream","Kuala Lumpur"
41401,"Dog","Bingo",4,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"9679275a3",3,"Mixed Breed",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Cat","Unknown",1,"Mixed","Small","Short","No","No","No","Healthy",6,0,"5ecd80dba",1,"Domestic Short Hair","Domestic Short Hair","Brown","Golden","White","Kuala Lumpur"
41401,"Dog","Unknown",36,"Male","Large","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,"9ef3d0eec",4,"Mixed Breed",NA,"Brown",NA,NA,"Kuala Lumpur"
41401,"Cat","Issebelle",1,"Female","Small","Short","No","No","No","Healthy",1,0,"2f4c22fec",1,"Domestic Medium Hair","Domestic Short Hair","Black","Brown","White","Kuala Lumpur"
41401,"Dog","Baby",1,"Female","Medium","Medium","Not Sure","No","Not Sure","Healthy",1,0,"21b5e3d22",4,"Mixed Breed","Mixed Breed","Black","Brown",NA,"Kuala Lumpur"
41401,"Cat","Nemo And Smokey",3,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,200,"73a17e201",1,"British Shorthair","Persian","Black","Brown","White","Kuala Lumpur"
41401,"Cat","Bundle",2,"Male","Medium","Short","No","No","No","Healthy",1,0,"4a1274da0",1,"Domestic Short Hair",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Cat","Unknown",1,"Mixed","Small","Short","No","No","No","Healthy",4,0,"243925f5e",2,"Domestic Short Hair",NA,"Black","Brown","White","Kuala Lumpur"
41401,"Cat","Ninie",24,"Female","Large","Short","No","No","No","Healthy",1,0,"2cca2f141",4,"Domestic Short Hair",NA,"Black","Yellow","White","Kuala Lumpur"
41401,"Cat","Kitty 16",1,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"45271caa8",2,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
41401,"Cat","Lucky",2,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"5146f799b",2,"Domestic Short Hair",NA,"Black","White",NA,"Kuala Lumpur"
